,Channel Name,Subscriber Count,Total Videos,Total Views,View Count,Like Count,Comment Count,Video Posted,Video Link,time_since_posting,Sub/NumberVids,Total Views/Total Videos,View/Sub
123,BBC Earth,13300000,2947,5034991944,199112,2352,147,2025-01-23 12:01:00,https://www.youtube.com/watch?v=fnl6VXugXQc&ab_channel=BBCEarth,18,4513.064133016627,1708514.4024431626,0.0149708270676691
124,BBC Earth,13300000,2947,5034991944,267515,1654,55,2025-01-30 12:00:41,https://www.youtube.com/watch?v=WtkqzfaVbxk&ab_channel=BBCEarth,11,4513.064133016627,1708514.4024431626,0.020113909774436
125,BBC Earth,13300000,2947,5034991944,42052,1310,76,2025-02-04 16:00:52,https://www.youtube.com/watch?v=jOs-A904ZaA&ab_channel=BBCEarth,6,4513.064133016627,1708514.4024431626,0.0031618045112781
126,BBC Earth,13300000,2947,5034991944,17182,563,20,2025-02-09 16:00:02,https://www.youtube.com/watch?v=10qME6ALrnk&ab_channel=BBCEarth,1,4513.064133016627,1708514.4024431626,0.0012918796992481
127,BBC Earth,13300000,2947,5034991944,94677,2072,123,2025-02-08 16:00:22,https://www.youtube.com/watch?v=RBgFsVN3uR8&ab_channel=BBCEarth,2,4513.064133016627,1708514.4024431626,0.0071185714285714
128,BBC Earth,13300000,2947,5034991944,145471,893,26,2025-02-02 16:00:30,https://www.youtube.com/watch?v=XQ1LTkyFsM0&ab_channel=BBCEarth,8,4513.064133016627,1708514.4024431626,0.0109376691729323
129,BBC Earth,13300000,2947,5034991944,63379,1838,103,2025-01-28 16:00:32,https://www.youtube.com/watch?v=SO-ZPxgPxo8&ab_channel=BBCEarth,13,4513.064133016627,1708514.4024431626,0.0047653383458646
130,BBC Earth,13300000,2947,5034991944,112605,1161,49,2025-01-19 16:00:57,https://www.youtube.com/watch?v=tKqvyvLRCiU&ab_channel=BBCEarth,22,4513.064133016627,1708514.4024431626,0.0084665413533834
131,BBC Earth,13300000,2947,5034991944,524355,1910,53,2025-01-13 16:00:33,https://www.youtube.com/watch?v=V2PaWGkElCM&ab_channel=BBCEarth,28,4513.064133016627,1708514.4024431626,0.0394251879699248
132,BBC Earth,13300000,2947,5034991944,88843,1859,56,2025-01-08 16:16:56,https://www.youtube.com/watch?v=Gexpqy0iPf4&ab_channel=BBCEarth,33,4513.064133016627,1708514.4024431626,0.00667992481203
133,BBC Earth,13300000,2947,5034991944,70553,1389,65,2025-01-02 16:00:16,https://www.youtube.com/watch?v=CQSOU3-Z-7Q&ab_channel=BBCEarth,39,4513.064133016627,1708514.4024431626,0.0053047368421052
134,BBC Earth,13300000,2947,5034991944,90574,1734,34,2024-12-28 14:00:05,https://www.youtube.com/watch?v=6zppU-RiC18&ab_channel=BBCEarth,44,4513.064133016627,1708514.4024431626,0.0068100751879699
135,BBC Earth,13300000,2947,5034991944,1111320,2071,51,2024-12-19 14:00:56,https://www.youtube.com/watch?v=uRAU43tJTG4&ab_channel=BBCEarth,53,4513.064133016627,1708514.4024431626,0.0835578947368421
136,BBC Earth,13300000,2947,5034991944,1175948,6746,174,2024-12-14 14:00:43,https://www.youtube.com/watch?v=h26U-DrQe4M&ab_channel=BBCEarth,58,4513.064133016627,1708514.4024431626,0.0884171428571428
137,BBC Earth,13300000,2947,5034991944,52713,1733,67,2024-12-12 15:09:00,https://www.youtube.com/watch?v=id42WD1YMbM&ab_channel=BBCEarth,60,4513.064133016627,1708514.4024431626,0.0039633834586466
138,BBC Earth,13300000,2947,5034991944,42797,1481,51,2024-12-17 12:00:45,https://www.youtube.com/watch?v=XmGoeTUJuy4&ab_channel=BBCEarth,55,4513.064133016627,1708514.4024431626,0.0032178195488721
139,BBC Earth,13300000,2947,5034991944,239646,1746,106,2024-12-24 14:00:46,https://www.youtube.com/watch?v=g_NuYcwGEwU&ab_channel=BBCEarth,48,4513.064133016627,1708514.4024431626,0.0180184962406015
140,BBC Earth,13300000,2947,5034991944,93044,3350,156,2024-12-31 15:00:15,https://www.youtube.com/watch?v=9ZI5mt-BL-w&ab_channel=BBCEarth,41,4513.064133016627,1708514.4024431626,0.0069957894736842
141,BBC Earth,13300000,2947,5034991944,76524,1093,69,2025-01-07 16:00:28,https://www.youtube.com/watch?v=IkRyGUnA_rY&ab_channel=BBCEarth,34,4513.064133016627,1708514.4024431626,0.0057536842105263
142,BBC Earth,13300000,2947,5034991944,22345,246,22,2025-01-12 16:00:36,https://www.youtube.com/watch?v=cwulf6ZxFRo&ab_channel=BBCEarth,29,4513.064133016627,1708514.4024431626,0.0016800751879699
143,BBC Earth,13300000,2947,5034991944,2921020,19961,947,2025-01-18 16:00:48,https://www.youtube.com/watch?v=l2-DCVBxgPI&ab_channel=BBCEarth,23,4513.064133016627,1708514.4024431626,0.2196255639097744
144,BBC Earth,13300000,2947,5034991944,175032,892,46,2025-01-26 16:00:14,https://www.youtube.com/watch?v=FcX5Zx11qlU&ab_channel=BBCEarth,15,4513.064133016627,1708514.4024431626,0.0131603007518796
145,BBC Earth,13300000,2947,5034991944,541954,3312,115,2025-02-01 17:00:25,https://www.youtube.com/watch?v=T7oExc711xE&ab_channel=BBCEarth,9,4513.064133016627,1708514.4024431626,0.0407484210526315
146,BBC Earth,13300000,2947,5034991944,146575,2395,139,2025-02-06 20:00:07,https://www.youtube.com/watch?v=E9RQnXpUzCM&ab_channel=BBCEarth,4,4513.064133016627,1708514.4024431626,0.0110206766917293
147,BBC Earth,13300000,2947,5034991944,246576,3861,237,2025-02-06 16:00:31,https://www.youtube.com/watch?v=QSBCOexk50I&ab_channel=BBCEarth,4,4513.064133016627,1708514.4024431626,0.0185395488721804
148,BBC Earth,13300000,2947,5034991944,492005,1946,104,2025-01-30 13:00:19,https://www.youtube.com/watch?v=HY1Wo0u3Cig&ab_channel=BBCEarth,11,4513.064133016627,1708514.4024431626,0.0369928571428571
149,BBC Earth,13300000,2947,5034991944,133858,1043,50,2025-01-23 17:00:57,https://www.youtube.com/watch?v=lyp6tM4ohEo&ab_channel=BBCEarth,18,4513.064133016627,1708514.4024431626,0.0100645112781954
150,BBC Earth,13300000,2947,5034991944,161867,1535,65,2025-01-16 17:00:14,https://www.youtube.com/watch?v=A_EpZX6v6fg&ab_channel=BBCEarth,25,4513.064133016627,1708514.4024431626,0.0121704511278195
151,BBC Earth,13300000,2947,5034991944,112647,1715,66,2025-01-11 16:00:50,https://www.youtube.com/watch?v=uQFAG5WHw0Q&ab_channel=BBCEarth,30,4513.064133016627,1708514.4024431626,0.0084696992481203
152,BBC Earth,13300000,2947,5034991944,67779,974,23,2025-01-06 17:33:25,https://www.youtube.com/watch?v=V-ImU_RZaqA&ab_channel=BBCEarth,35,4513.064133016627,1708514.4024431626,0.0050961654135338
153,BBC Earth,13300000,2947,5034991944,110363,990,28,2024-12-30 16:00:22,https://www.youtube.com/watch?v=JFxDIp-S1Kg&ab_channel=BBCEarth,42,4513.064133016627,1708514.4024431626,0.008297969924812
154,BBC Earth,13300000,2947,5034991944,59354,1420,75,2024-12-23 16:00:25,https://www.youtube.com/watch?v=VEuqn9YDobU&ab_channel=BBCEarth,49,4513.064133016627,1708514.4024431626,0.0044627067669172
155,BBC Earth,13300000,2947,5034991944,167126,1916,84,2024-12-16 17:53:13,https://www.youtube.com/watch?v=meIi5DoYsIw&ab_channel=BBCEarth,56,4513.064133016627,1708514.4024431626,0.0125658646616541
156,BBC Earth,13300000,2947,5034991944,3541878,15418,467,2024-12-11 12:00:20,https://www.youtube.com/watch?v=GXnfBYPsAuE&ab_channel=BBCEarth,61,4513.064133016627,1708514.4024431626,0.2663066165413534
157,Practical Engineering,4200000,211,435069746,871333,38912,2242,2025-02-04 14:00:02,https://www.youtube.com/watch?v=1ztGpGjO60o&ab_channel=EngineeringExplained,6,19905.21327014218,2061941.924170616,0.2074602380952381
158,Practical Engineering,4200000,211,435069746,1390361,39864,2146,2025-01-21 14:01:04,https://www.youtube.com/watch?v=qQCB3N8Vaxk&ab_channel=EngineeringExplained,20,19905.21327014218,2061941.924170616,0.3310383333333333
159,Practical Engineering,4200000,211,435069746,1010771,45988,1619,2025-01-07 14:00:31,https://www.youtube.com/watch?v=MNexLKROHmY&ab_channel=EngineeringExplained,34,19905.21327014218,2061941.924170616,0.2406597619047619
160,Practical Engineering,4200000,211,435069746,1184582,33451,1474,2024-12-17 14:00:05,https://www.youtube.com/watch?v=5mYpQWPtfpo&ab_channel=EngineeringExplained,55,19905.21327014218,2061941.924170616,0.2820433333333333
161,Engineering Explained,3980000,999,864441308,472226,18732,1331,2024-12-27 15:01:11,https://www.youtube.com/watch?v=y2TuR4fR1W0&ab_channel=EngineeringExplained,45,3983.983983983984,865306.6146146146,0.1186497487437185
162,Engineering Explained,3980000,999,864441308,268583,9070,1231,2024-12-13 15:00:10,https://www.youtube.com/watch?v=BPxDBwHM7qk&ab_channel=EngineeringExplained,59,3983.983983983984,865306.6146146146,0.0674831658291457
163,Two Minute Papers,1610000,950,149386223,49798,2119,186,2025-02-06 14:39:17,https://www.youtube.com/watch?v=Mhk-otOlo1c&ab_channel=TwoMinutePapers,4,1694.7368421052631,157248.65578947368,0.0309304347826086
164,Two Minute Papers,1610000,950,149386223,61995,2856,266,2025-02-04 11:30:13,https://www.youtube.com/watch?v=oKx2xQQl--Q&ab_channel=TwoMinutePapers,7,1694.7368421052631,157248.65578947368,0.0385062111801242
165,Two Minute Papers,1610000,950,149386223,61227,3129,149,2025-01-29 16:48:04,https://www.youtube.com/watch?v=jyhu1VipWpo&ab_channel=TwoMinutePapers,12,1694.7368421052631,157248.65578947368,0.0380291925465838
166,Two Minute Papers,1610000,950,149386223,124881,5617,745,2025-01-23 09:46:27,https://www.youtube.com/watch?v=btvB56PkvwE&ab_channel=TwoMinutePapers,19,1694.7368421052631,157248.65578947368,0.0775658385093167
167,Two Minute Papers,1610000,950,149386223,50051,1632,197,2025-01-21 16:15:50,https://www.youtube.com/watch?v=9Q0qPTKVTJE&ab_channel=TwoMinutePapers,20,1694.7368421052631,157248.65578947368,0.0310875776397515
168,Two Minute Papers,1610000,950,149386223,103077,3500,242,2025-01-19 17:36:16,https://www.youtube.com/watch?v=4TpwfbUjCYs&ab_channel=TwoMinutePapers,22,1694.7368421052631,157248.65578947368,0.0640229813664596
169,Two Minute Papers,1610000,950,149386223,104582,3600,311,2025-01-12 16:26:01,https://www.youtube.com/watch?v=_qQwSVzYNpA&ab_channel=TwoMinutePapers,29,1694.7368421052631,157248.65578947368,0.0649577639751552
170,Two Minute Papers,1610000,950,149386223,85193,3163,152,2025-01-07 09:05:46,https://www.youtube.com/watch?v=QhA2CH6Z-v4&ab_channel=TwoMinutePapers,35,1694.7368421052631,157248.65578947368,0.0529149068322981
171,Two Minute Papers,1610000,950,149386223,45906,2351,96,2025-01-04 15:53:43,https://www.youtube.com/watch?v=WZCOtnUT0b0&ab_channel=TwoMinutePapers,37,1694.7368421052631,157248.65578947368,0.0285130434782608
172,Two Minute Papers,1610000,950,149386223,257506,6878,806,2024-12-28 18:14:34,https://www.youtube.com/watch?v=DjSipUhjJX8&ab_channel=TwoMinutePapers,44,1694.7368421052631,157248.65578947368,0.1599416149068322
173,Two Minute Papers,1610000,950,149386223,85945,3273,378,2024-12-21 15:26:22,https://www.youtube.com/watch?v=AkegnIRF_S4&ab_channel=TwoMinutePapers,51,1694.7368421052631,157248.65578947368,0.0533819875776397
174,Two Minute Papers,1610000,950,149386223,76444,3120,167,2024-12-15 15:04:07,https://www.youtube.com/watch?v=QCllgrnk8So&ab_channel=TwoMinutePapers,57,1694.7368421052631,157248.65578947368,0.0474807453416149
175,Two Minute Papers,1610000,950,149386223,100922,3602,373,2024-12-13 18:33:38,https://www.youtube.com/watch?v=JYI1srodjeg&ab_channel=TwoMinutePapers,59,1694.7368421052631,157248.65578947368,0.0626844720496894
176,Fermilab,807000,469,79746051,5696,366,30,2025-02-06 16:15:02,https://www.youtube.com/watch?v=a7nh3dIiMBg&ab_channel=Fermilab,4,1720.6823027718551,170034.223880597,0.0070582403965303
177,Fermilab,807000,469,79746051,44200,4245,271,2025-01-17 15:32:28,https://www.youtube.com/watch?v=y0BF-dMgZRk&ab_channel=Fermilab,24,1720.6823027718551,170034.223880597,0.0547707558859975
178,Fermilab,807000,469,79746051,9957,502,35,2024-12-17 17:39:09,https://www.youtube.com/watch?v=D-GCEDwK4hs&ab_channel=Fermilab,55,1720.6823027718551,170034.223880597,0.0123382899628252
179,Fermilab,807000,469,79746051,23283,1837,102,2024-12-11 16:43:00,https://www.youtube.com/watch?v=AZWsv2d2Yd4&ab_channel=Fermilab,61,1720.6823027718551,170034.223880597,0.0288513011152416
180,The Organic Chemistry Tutor,9010000,2850,1411882564,15329,350,64,2025-01-31 12:58:31,https://www.youtube.com/watch?v=eBD2TZUh5VI&ab_channel=TheOrganicChemistryTutor,10,3161.40350877193,495397.39087719296,0.0017013318534961
181,The Organic Chemistry Tutor,9010000,2850,1411882564,20121,337,68,2025-01-22 13:05:36,https://www.youtube.com/watch?v=yOrXqvO2M1M&ab_channel=TheOrganicChemistryTutor,19,3161.40350877193,495397.39087719296,0.0022331853496115
182,The Organic Chemistry Tutor,9010000,2850,1411882564,31344,539,88,2025-01-02 22:03:52,https://www.youtube.com/watch?v=D5Iv3qbzl2k&ab_channel=TheOrganicChemistryTutor,39,3161.40350877193,495397.39087719296,0.0034788013318534
183,Applied Science,853000,269,82455802,188610,11692,614,2025-02-01 04:05:43,https://www.youtube.com/watch?v=DQv0nlGsW-s&ab_channel=AppliedScience,10,3171.0037174721188,306527.1449814126,0.2211137162954279
184,Applied Science,853000,269,82455802,82743,7435,530,2025-01-01 00:29:55,https://www.youtube.com/watch?v=kiuXasyB3L0&ab_channel=AppliedScience,41,3171.0037174721188,306527.1449814126,0.0970023446658851
185,Eddie Woo,1890000,4976,174965120,6506,152,9,2025-01-23 03:00:06,https://www.youtube.com/watch?v=G34vXkOuU8M&ab_channel=EddieWoo,19,379.8231511254019,35161.80064308682,0.003442328042328
186,SciShow,8120000,3833,2083520818,82636,5315,247,2025-02-10 18:00:55,https://www.youtube.com/watch?v=xOoZb74Ysp8&ab_channel=SciShow,0,2118.445082181059,543574.4372554135,0.0101768472906403
187,SciShow,8120000,3833,2083520818,138670,9364,885,2025-02-07 18:00:12,https://www.youtube.com/watch?v=EJizDf-sqic&ab_channel=SciShow,3,2118.445082181059,543574.4372554135,0.0170775862068965
188,SciShow,8120000,3833,2083520818,52791,3020,384,2025-02-06 18:00:17,https://www.youtube.com/watch?v=Osc2pT32940&ab_channel=SciShow,4,2118.445082181059,543574.4372554135,0.0065013546798029
189,SciShow,8120000,3833,2083520818,226305,6299,420,2025-02-05 18:00:10,https://www.youtube.com/watch?v=8vv23GC-lhs&ab_channel=SciShow,5,2118.445082181059,543574.4372554135,0.0278700738916256
190,SciShow,8120000,3833,2083520818,170089,10873,906,2025-02-04 18:00:20,https://www.youtube.com/watch?v=YYVa7DGXkl4&ab_channel=SciShow,6,2118.445082181059,543574.4372554135,0.020946921182266
191,SciShow,8120000,3833,2083520818,172811,8267,395,2025-02-03 18:00:33,https://www.youtube.com/watch?v=bGCD0J2IMX8&ab_channel=SciShow,7,2118.445082181059,543574.4372554135,0.0212821428571428
192,SciShow,8120000,3833,2083520818,104187,6671,337,2025-01-31 18:00:43,https://www.youtube.com/watch?v=nKPRwoVjIL4&ab_channel=SciShow,10,2118.445082181059,543574.4372554135,0.0128309113300492
193,SciShow,8120000,3833,2083520818,187413,9869,1026,2025-01-30 18:00:35,https://www.youtube.com/watch?v=gDKW0nldkxs&ab_channel=SciShow,11,2118.445082181059,543574.4372554135,0.0230804187192118
194,SciShow,8120000,3833,2083520818,124616,6987,791,2025-01-29 18:00:48,https://www.youtube.com/watch?v=pjIyR44Da3s&ab_channel=SciShow,12,2118.445082181059,543574.4372554135,0.0153467980295566
195,SciShow,8120000,3833,2083520818,252777,12348,903,2025-01-28 18:00:21,https://www.youtube.com/watch?v=_M7VhhptSrU&ab_channel=SciShow,13,2118.445082181059,543574.4372554135,0.0311301724137931
196,SciShow,8120000,3833,2083520818,147301,6304,505,2025-01-27 18:00:27,https://www.youtube.com/watch?v=YbcI4MBW-aU&ab_channel=SciShow,14,2118.445082181059,543574.4372554135,0.0181405172413793
197,SciShow,8120000,3833,2083520818,187820,9312,610,2025-01-24 18:00:09,https://www.youtube.com/watch?v=6Sgwn4JiUkM&ab_channel=SciShow,17,2118.445082181059,543574.4372554135,0.0231305418719211
198,SciShow,8120000,3833,2083520818,245259,10419,344,2025-01-23 18:00:55,https://www.youtube.com/watch?v=y9sSNQNpILo&ab_channel=SciShow,18,2118.445082181059,543574.4372554135,0.0302043103448275
199,SciShow,8120000,3833,2083520818,159599,7819,380,2025-01-22 18:00:02,https://www.youtube.com/watch?v=0sNYdSg1fL8&ab_channel=SciShow,19,2118.445082181059,543574.4372554135,0.0196550492610837
200,SciShow,8120000,3833,2083520818,86529,4030,230,2025-01-21 21:45:05,https://www.youtube.com/watch?v=guPx59je6eE&ab_channel=SciShow,20,2118.445082181059,543574.4372554135,0.0106562807881773
201,SciShow,8120000,3833,2083520818,160447,7840,804,2025-01-20 18:00:22,https://www.youtube.com/watch?v=K6OYz94o5EE&ab_channel=SciShow,21,2118.445082181059,543574.4372554135,0.0197594827586206
202,SciShow,8120000,3833,2083520818,143859,7889,535,2025-01-17 18:00:21,https://www.youtube.com/watch?v=TSfjnNA1wdo&ab_channel=SciShow,24,2118.445082181059,543574.4372554135,0.0177166256157635
203,SciShow,8120000,3833,2083520818,189647,10019,637,2025-01-16 18:00:52,https://www.youtube.com/watch?v=wfqhKKITC1w&ab_channel=SciShow,25,2118.445082181059,543574.4372554135,0.0233555418719211
204,SciShow,8120000,3833,2083520818,182708,7799,416,2025-01-15 18:00:08,https://www.youtube.com/watch?v=5Htj0cURi2Q&ab_channel=SciShow,26,2118.445082181059,543574.4372554135,0.0225009852216748
205,SciShow,8120000,3833,2083520818,180313,9433,815,2025-01-14 18:00:30,https://www.youtube.com/watch?v=UEuz5ZHABtI&ab_channel=SciShow,27,2118.445082181059,543574.4372554135,0.0222060344827586
206,SciShow,8120000,3833,2083520818,56414,4794,159,2025-01-13 18:00:29,https://www.youtube.com/watch?v=kJT0-6jzAXU&ab_channel=SciShow,28,2118.445082181059,543574.4372554135,0.0069475369458128
207,Veritasium,17200000,428,3084611720,1744694,95692,4955,2025-02-10 14:03:41,https://www.youtube.com/watch?v=P_fHJIYENdI&ab_channel=Veritasium,0,40186.91588785047,7207036.728971963,0.1014356976744186
208,Veritasium,17200000,428,3084611720,7368726,184832,7236,2025-02-05 15:02:34,https://www.youtube.com/watch?v=88bMVbx1dzM&ab_channel=Veritasium,5,40186.91588785047,7207036.728971963,0.4284143023255814
209,Veritasium,17200000,428,3084611720,8265707,189975,7264,2025-01-28 19:17:22,https://www.youtube.com/watch?v=Ni82f1-cAXg&ab_channel=Veritasium,13,40186.91588785047,7207036.728971963,0.4805643604651163
210,Veritasium,17200000,428,3084611720,4985295,109175,4868,2025-01-21 16:58:06,https://www.youtube.com/watch?v=H6q6pYZ9Fho&ab_channel=Veritasium,20,40186.91588785047,7207036.728971963,0.2898427325581395
211,MinuteEarth,3070000,397,524296491,930257,38528,1728,2025-01-30 19:14:29,https://www.youtube.com/watch?v=CHTMZiXeB6A&ab_channel=MinuteEarth,11,7732.997481108312,1320646.073047859,0.303015309446254
212,MinuteEarth,3070000,397,524296491,181678,5915,303,2025-01-24 17:10:16,https://www.youtube.com/watch?v=OCfvQGj4jVQ&ab_channel=MinuteEarth,17,7732.997481108312,1320646.073047859,0.0591785016286645
213,SmarterEveryDay,11600000,387,1222941669,1669397,72988,5576,2025-01-31 17:00:05,https://www.youtube.com/watch?v=JVROsxtjoCw&ab_channel=SmarterEveryDay,10,29974.160206718345,3160055.992248062,0.1439135344827586
214,CrashCourse,16200000,1605,2074582762,30471,1868,119,2025-02-06 17:00:43,https://www.youtube.com/watch?v=_URf07Rb_EU&ab_channel=CrashCourse,4,10093.457943925234,1292574.9295950157,0.0018809259259259
215,CrashCourse,16200000,1605,2074582762,103974,6387,0,2025-02-04 17:00:09,https://www.youtube.com/watch?v=9peemRxUtkE&ab_channel=CrashCourse,6,10093.457943925234,1292574.9295950157,0.0064181481481481
216,CrashCourse,16200000,1605,2074582762,47180,2639,89,2025-01-30 17:01:05,https://www.youtube.com/watch?v=t44-uHyzvCw&ab_channel=CrashCourse,11,10093.457943925234,1292574.9295950157,0.0029123456790123
217,CrashCourse,16200000,1605,2074582762,91894,5486,0,2025-01-28 17:00:41,https://www.youtube.com/watch?v=Z38LrPadz3Y&ab_channel=CrashCourse,13,10093.457943925234,1292574.9295950157,0.0056724691358024
218,CrashCourse,16200000,1605,2074582762,54246,3079,170,2025-01-23 17:00:58,https://www.youtube.com/watch?v=rbSqLQmT2gc&ab_channel=CrashCourse,18,10093.457943925234,1292574.9295950157,0.0033485185185185
219,CrashCourse,16200000,1605,2074582762,83660,4922,57,2025-01-21 19:15:01,https://www.youtube.com/watch?v=Y-YbgGYsHig&ab_channel=CrashCourse,20,10093.457943925234,1292574.9295950157,0.0051641975308641
220,CrashCourse,16200000,1605,2074582762,51242,2843,75,2025-01-16 17:01:10,https://www.youtube.com/watch?v=z_qBal5qwAY&ab_channel=CrashCourse,25,10093.457943925234,1292574.9295950157,0.003163086419753
221,CrashCourse,16200000,1605,2074582762,110027,6328,87,2025-01-14 17:00:47,https://www.youtube.com/watch?v=flmfrzshA9s&ab_channel=CrashCourse,27,10093.457943925234,1292574.9295950157,0.0067917901234567
222,PBS Eons,3060000,445,711751485,85157,3741,356,2025-02-04 15:00:12,https://www.youtube.com/watch?v=CDB0m0hO8qk&ab_channel=PBSEons,6,6876.404494382023,1599441.5393258426,0.0278290849673202
223,PBS Eons,3060000,445,711751485,171648,10195,304,2025-01-28 15:00:30,https://www.youtube.com/watch?v=HDNFIfeM1uU&ab_channel=PBSEons,13,6876.404494382023,1599441.5393258426,0.0560941176470588
224,PBS Eons,3060000,445,711751485,107801,4570,697,2025-01-21 15:08:31,https://www.youtube.com/watch?v=wiYzLexX8co&ab_channel=PBSEons,20,6876.404494382023,1599441.5393258426,0.0352290849673202
225,PBS Eons,3060000,445,711751485,210135,12169,466,2025-01-14 15:01:14,https://www.youtube.com/watch?v=y4ouRg_RbVY&ab_channel=PBSEons,27,6876.404494382023,1599441.5393258426,0.0686715686274509
226,RealLifeLore,7730000,427,1775065732,1376015,31352,6352,2025-01-31 17:45:22,https://www.youtube.com/watch?v=x8j2uWw3WfU&ab_channel=RealLifeLore,10,18103.04449648712,4157062.6042154566,0.178009702457956
227,RealLifeLore,7730000,427,1775065732,1151920,31598,2762,2025-01-25 17:40:41,https://www.youtube.com/watch?v=oytfhLUy0Fg&ab_channel=RealLifeLore,16,18103.04449648712,4157062.6042154566,0.149019404915912
228,RealLifeLore,7730000,427,1775065732,1252219,29014,3431,2025-01-18 18:36:05,https://www.youtube.com/watch?v=0o7DCqciH2E&ab_channel=RealLifeLore,23,18103.04449648712,4157062.6042154566,0.1619946959896507
229,JerryRigEverything,9150000,1311,2350121053,1858631,62441,3768,2025-02-04 13:23:00,https://www.youtube.com/watch?v=LggCBrh5tDE,6,6979.405034324943,1792617.1266209,0.2031290710382513
230,JerryRigEverything,9150000,1311,2350121053,3315971,101071,7193,2025-02-01 17:31:33,https://www.youtube.com/watch?v=kN9YYURZD5Q,9,6979.405034324943,1792617.1266209,0.3624012021857923
231,JerryRigEverything,9150000,1311,2350121053,817505,26574,1409,2025-01-28 17:08:54,https://www.youtube.com/watch?v=JNF5R11mX-8,13,6979.405034324943,1792617.1266209,0.0893448087431694
232,JerryRigEverything,9150000,1311,2350121053,515675,20312,1255,2025-01-18 14:47:00,https://www.youtube.com/watch?v=vUdrHqmlj7E,23,6979.405034324943,1792617.1266209,0.0563579234972677
233,JerryRigEverything,9150000,1311,2350121053,324683,12924,860,2025-01-14 20:31:32,https://www.youtube.com/watch?v=8OVknjzprAE,27,6979.405034324943,1792617.1266209,0.0354844808743169
234,JerryRigEverything,9150000,1311,2350121053,532311,18182,1197,2025-01-08 18:33:12,https://www.youtube.com/watch?v=W0jcAJlFP-g,33,6979.405034324943,1792617.1266209,0.0581760655737704
235,ElectroBOOM,8140000,330,1235364939,593435,35050,1448,2025-01-22 17:01:19,https://www.youtube.com/watch?v=66Gvth4wHiA,19,24666.666666666668,3743530.118181818,0.0729035626535626
236,ElectroBOOM,8140000,330,1235364939,801473,43630,2409,2024-12-22 17:00:03,https://www.youtube.com/watch?v=NQE6uNrSd-4,50,24666.666666666668,3743530.118181818,0.0984610565110565
237,Computerphile,2500000,837,219451477,63177,2695,118,2025-02-06 17:45:01,https://www.youtube.com/watch?v=SAk-6gVkio0,4,2986.857825567503,262188.14456391876,0.0252708
238,Computerphile,2500000,837,219451477,1393325,55355,3656,2025-01-28 21:22:19,https://www.youtube.com/watch?v=gY4Z-9QlZ64,13,2986.857825567503,262188.14456391876,0.55733
239,Computerphile,2500000,837,219451477,93032,3964,671,2025-01-21 16:01:47,https://www.youtube.com/watch?v=OKc2hAmMOY4,20,2986.857825567503,262188.14456391876,0.0372128
240,Computerphile,2500000,837,219451477,41229,1150,75,2025-01-16 20:44:22,https://www.youtube.com/watch?v=dZ0SQrr4g8g,25,2986.857825567503,262188.14456391876,0.0164916
241,Computerphile,2500000,837,219451477,166014,6567,515,2025-01-07 16:00:32,https://www.youtube.com/watch?v=PpaQrzoDW2I,34,2986.857825567503,262188.14456391876,0.0664056
242,PBS Space Time,3210000,408,487546119,719436,81330,12406,2025-01-30 21:15:01,https://www.youtube.com/watch?v=GjkqedrTwZo,11,7867.64705882353,1194965.9779411764,0.2241233644859813
243,PBS Space Time,3210000,408,487546119,466571,65434,11879,2025-01-23 21:15:04,https://www.youtube.com/watch?v=SXg6YVcdOcA,18,7867.64705882353,1194965.9779411764,0.1453492211838006
244,PBS Space Time,3210000,408,487546119,669634,23357,1883,2025-01-16 21:15:02,https://www.youtube.com/watch?v=wh75ubECL8I,25,7867.64705882353,1194965.9779411764,0.208608722741433
245,PBS Space Time,3210000,408,487546119,505553,17628,1365,2024-12-19 20:29:53,https://www.youtube.com/watch?v=KXPhaAsnrfs,53,7867.64705882353,1194965.9779411764,0.1574931464174455
246,Professor Dave Explains,3610000,1684,377790647,2838,135,16,2025-02-10 15:00:41,https://www.youtube.com/watch?v=UMi6q3o4Evw,0,2143.705463182898,224341.2393111639,0.0007861495844875
247,Professor Dave Explains,3610000,1684,377790647,6573,229,60,2025-02-07 15:00:28,https://www.youtube.com/watch?v=OFet4FfpBxY,3,2143.705463182898,224341.2393111639,0.0018207756232686
248,Professor Dave Explains,3610000,1684,377790647,165438,12731,2916,2025-02-06 22:31:56,https://www.youtube.com/watch?v=-2mPGg9qo-w,4,2143.705463182898,224341.2393111639,0.0458277008310249
249,Professor Dave Explains,3610000,1684,377790647,8436,573,72,2025-02-05 15:00:26,https://www.youtube.com/watch?v=L7onUpN5CNM,5,2143.705463182898,224341.2393111639,0.0023368421052631
250,Professor Dave Explains,3610000,1684,377790647,154815,11782,1898,2025-02-04 15:00:02,https://www.youtube.com/watch?v=1K8MUh1wA8M,6,2143.705463182898,224341.2393111639,0.0428850415512465
251,Professor Dave Explains,3610000,1684,377790647,9415,453,71,2025-02-03 15:00:23,https://www.youtube.com/watch?v=EpiayTAiD30,7,2143.705463182898,224341.2393111639,0.0026080332409972
252,Professor Dave Explains,3610000,1684,377790647,435789,23493,7310,2025-02-01 15:00:08,https://www.youtube.com/watch?v=4okBkJUlMiI,9,2143.705463182898,224341.2393111639,0.1207171745152354
