Channel Name,Subscriber Count,Total Videos,Total Views,View Count,Like Count,Comment Count,Video Posted,Video Link
Two Minute Papers,1620000,955,149944520,50726,1648,196,2025-01-21T16:15:50Z,https://www.youtube.com/watch?v=9Q0qPTKVTJE&ab_channel=TwoMinutePapers
Two Minute Papers,1620000,955,149944520,104946,3542,245,2025-01-19T17:36:16Z,https://www.youtube.com/watch?v=4TpwfbUjCYs&ab_channel=TwoMinutePapers
Two Minute Papers,1620000,955,149944520,105645,3619,306,2025-01-12T16:26:01Z,https://www.youtube.com/watch?v=_qQwSVzYNpA&ab_channel=TwoMinutePapers
Two Minute Papers,1620000,955,149944520,86487,3173,152,2025-01-07T09:05:46Z,https://www.youtube.com/watch?v=QhA2CH6Z-v4&ab_channel=TwoMinutePapers
Two Minute Papers,1620000,955,149944520,46450,2369,94,2025-01-04T15:53:43Z,https://www.youtube.com/watch?v=WZCOtnUT0b0&ab_channel=TwoMinutePapers
Two Minute Papers,1620000,955,149944520,262464,6936,814,2024-12-28T18:14:34Z,https://www.youtube.com/watch?v=DjSipUhjJX8&ab_channel=TwoMinutePapers
Two Minute Papers,1620000,955,149944520,86519,3291,368,2024-12-21T15:26:22Z,https://www.youtube.com/watch?v=AkegnIRF_S4&ab_channel=TwoMinutePapers
Two Minute Papers,1620000,955,149944520,76947,3123,164,2024-12-15T15:04:07Z,https://www.youtube.com/watch?v=QCllgrnk8So&ab_channel=TwoMinutePapers
Two Minute Papers,1620000,955,149944520,101427,3611,371,2024-12-13T18:33:38Z,https://www.youtube.com/watch?v=JYI1srodjeg&ab_channel=TwoMinutePapers
Fermilab,808000,469,79843278,6773,399,29,2025-02-06T16:15:02Z,https://www.youtube.com/watch?v=a7nh3dIiMBg&ab_channel=Fermilab
Fermilab,808000,469,79843278,45270,4308,273,2025-01-17T15:32:28Z,https://www.youtube.com/watch?v=y0BF-dMgZRk&ab_channel=Fermilab
Fermilab,808000,469,79843278,10174,507,36,2024-12-17T17:39:09Z,https://www.youtube.com/watch?v=D-GCEDwK4hs&ab_channel=Fermilab
Fermilab,808000,469,79843278,23624,1845,102,2024-12-11T16:43:00Z,https://www.youtube.com/watch?v=AZWsv2d2Yd4&ab_channel=Fermilab
The Organic Chemistry Tutor,9100000,2851,1428485698,31199,547,124,2025-01-31T12:58:31Z,https://www.youtube.com/watch?v=eBD2TZUh5VI&ab_channel=TheOrganicChemistryTutor
The Organic Chemistry Tutor,9100000,2851,1428485698,31997,409,70,2025-01-22T13:05:36Z,https://www.youtube.com/watch?v=yOrXqvO2M1M&ab_channel=TheOrganicChemistryTutor
The Organic Chemistry Tutor,9100000,2851,1428485698,33590,561,88,2025-01-02T22:03:52Z,https://www.youtube.com/watch?v=D5Iv3qbzl2k&ab_channel=TheOrganicChemistryTutor
Applied Science,854000,269,82577389,215146,12426,632,2025-02-01T04:05:43Z,https://www.youtube.com/watch?v=DQv0nlGsW-s&ab_channel=AppliedScience
Applied Science,854000,269,82577389,83786,7471,535,2025-01-01T00:29:55Z,https://www.youtube.com/watch?v=kiuXasyB3L0&ab_channel=AppliedScience
Eddie Woo,1900000,4977,175479597,8087,180,14,2025-01-23T03:00:06Z,https://www.youtube.com/watch?v=G34vXkOuU8M&ab_channel=EddieWoo
SciShow,8130000,3843,2087982238,295091,12601,561,2025-02-10T18:00:55Z,https://www.youtube.com/watch?v=xOoZb74Ysp8&ab_channel=SciShow
SciShow,8130000,3843,2087982238,236599,12966,1297,2025-02-07T18:00:12Z,https://www.youtube.com/watch?v=EJizDf-sqic&ab_channel=SciShow
SciShow,8130000,3843,2087982238,59602,3293,407,2025-02-06T18:00:17Z,https://www.youtube.com/watch?v=Osc2pT32940&ab_channel=SciShow
SciShow,8130000,3843,2087982238,248140,6768,467,2025-02-05T18:00:10Z,https://www.youtube.com/watch?v=8vv23GC-lhs&ab_channel=SciShow
SciShow,8130000,3843,2087982238,200343,12200,978,2025-02-04T18:00:20Z,https://www.youtube.com/watch?v=YYVa7DGXkl4&ab_channel=SciShow
SciShow,8130000,3843,2087982238,188275,8773,411,2025-02-03T18:00:33Z,https://www.youtube.com/watch?v=bGCD0J2IMX8&ab_channel=SciShow
SciShow,8130000,3843,2087982238,108482,6880,341,2025-01-31T18:00:43Z,https://www.youtube.com/watch?v=nKPRwoVjIL4&ab_channel=SciShow
SciShow,8130000,3843,2087982238,197642,10326,1033,2025-01-30T18:00:35Z,https://www.youtube.com/watch?v=gDKW0nldkxs&ab_channel=SciShow
SciShow,8130000,3843,2087982238,130633,7196,803,2025-01-29T18:00:48Z,https://www.youtube.com/watch?v=pjIyR44Da3s&ab_channel=SciShow
SciShow,8130000,3843,2087982238,273553,13249,944,2025-01-28T18:00:21Z,https://www.youtube.com/watch?v=_M7VhhptSrU&ab_channel=SciShow
SciShow,8130000,3843,2087982238,150982,6442,506,2025-01-27T18:00:27Z,https://www.youtube.com/watch?v=YbcI4MBW-aU&ab_channel=SciShow
SciShow,8130000,3843,2087982238,192273,9479,775,2025-01-24T18:00:09Z,https://www.youtube.com/watch?v=6Sgwn4JiUkM&ab_channel=SciShow
SciShow,8130000,3843,2087982238,255326,10719,348,2025-01-23T18:00:55Z,https://www.youtube.com/watch?v=y9sSNQNpILo&ab_channel=SciShow
SciShow,8130000,3843,2087982238,163400,7929,391,2025-01-22T18:00:02Z,https://www.youtube.com/watch?v=0sNYdSg1fL8&ab_channel=SciShow
SciShow,8130000,3843,2087982238,89564,4153,234,2025-01-21T21:45:05Z,https://www.youtube.com/watch?v=guPx59je6eE&ab_channel=SciShow
SciShow,8130000,3843,2087982238,164005,7985,810,2025-01-20T18:00:22Z,https://www.youtube.com/watch?v=K6OYz94o5EE&ab_channel=SciShow
SciShow,8130000,3843,2087982238,147461,8041,541,2025-01-17T18:00:21Z,https://www.youtube.com/watch?v=TSfjnNA1wdo&ab_channel=SciShow
SciShow,8130000,3843,2087982238,195630,10262,638,2025-01-16T18:00:52Z,https://www.youtube.com/watch?v=wfqhKKITC1w&ab_channel=SciShow
SciShow,8130000,3843,2087982238,186020,7900,432,2025-01-15T18:00:08Z,https://www.youtube.com/watch?v=5Htj0cURi2Q&ab_channel=SciShow
SciShow,8130000,3843,2087982238,182420,9530,814,2025-01-14T18:00:30Z,https://www.youtube.com/watch?v=UEuz5ZHABtI&ab_channel=SciShow
SciShow,8130000,3843,2087982238,57200,4831,159,2025-01-13T18:00:29Z,https://www.youtube.com/watch?v=kJT0-6jzAXU&ab_channel=SciShow
Veritasium,17300000,430,3121833870,6756855,250075,10857,2025-02-10T14:03:41Z,https://www.youtube.com/watch?v=P_fHJIYENdI&ab_channel=Veritasium
Veritasium,17300000,430,3121833870,9513436,211215,7899,2025-02-05T15:02:34Z,https://www.youtube.com/watch?v=88bMVbx1dzM&ab_channel=Veritasium
Veritasium,17300000,430,3121833870,9097739,202232,7541,2025-01-28T19:17:22Z,https://www.youtube.com/watch?v=Ni82f1-cAXg&ab_channel=Veritasium
Veritasium,17300000,430,3121833870,5691165,115391,5060,2025-01-21T16:58:06Z,https://www.youtube.com/watch?v=H6q6pYZ9Fho&ab_channel=Veritasium
MinuteEarth,3090000,400,528771816,1118688,45320,1883,2025-01-30T19:14:29Z,https://www.youtube.com/watch?v=CHTMZiXeB6A&ab_channel=MinuteEarth
MinuteEarth,3090000,400,528771816,192611,6186,312,2025-01-24T17:10:16Z,https://www.youtube.com/watch?v=OCfvQGj4jVQ&ab_channel=MinuteEarth
SmarterEveryDay,11600000,387,1224242099,1923575,78701,5892,2025-01-31T17:00:05Z,https://www.youtube.com/watch?v=JVROsxtjoCw&ab_channel=SmarterEveryDay
CrashCourse,16200000,1608,2080575940,38338,2202,120,2025-02-06T17:00:43Z,https://www.youtube.com/watch?v=_URf07Rb_EU&ab_channel=CrashCourse
CrashCourse,16200000,1608,2080575940,121904,7157,0,2025-02-04T17:00:09Z,https://www.youtube.com/watch?v=9peemRxUtkE&ab_channel=CrashCourse
CrashCourse,16200000,1608,2080575940,52370,2820,89,2025-01-30T17:01:05Z,https://www.youtube.com/watch?v=t44-uHyzvCw&ab_channel=CrashCourse
CrashCourse,16200000,1608,2080575940,101795,5840,0,2025-01-28T17:00:41Z,https://www.youtube.com/watch?v=Z38LrPadz3Y&ab_channel=CrashCourse
CrashCourse,16200000,1608,2080575940,58669,3255,163,2025-01-23T17:00:58Z,https://www.youtube.com/watch?v=rbSqLQmT2gc&ab_channel=CrashCourse
CrashCourse,16200000,1608,2080575940,90229,5116,57,2025-01-21T19:15:01Z,https://www.youtube.com/watch?v=Y-YbgGYsHig&ab_channel=CrashCourse
CrashCourse,16200000,1608,2080575940,54839,2940,75,2025-01-16T17:01:10Z,https://www.youtube.com/watch?v=z_qBal5qwAY&ab_channel=CrashCourse
CrashCourse,16200000,1608,2080575940,117561,6550,88,2025-01-14T17:00:47Z,https://www.youtube.com/watch?v=flmfrzshA9s&ab_channel=CrashCourse
PBS Eons,3060000,449,713848898,118046,4444,410,2025-02-04T15:00:12Z,https://www.youtube.com/watch?v=CDB0m0hO8qk&ab_channel=PBSEons
PBS Eons,3060000,449,713848898,182808,10663,309,2025-01-28T15:00:30Z,https://www.youtube.com/watch?v=HDNFIfeM1uU&ab_channel=PBSEons
PBS Eons,3060000,449,713848898,123977,4835,721,2025-01-21T15:08:31Z,https://www.youtube.com/watch?v=wiYzLexX8co&ab_channel=PBSEons
PBS Eons,3060000,449,713848898,216726,12422,470,2025-01-14T15:01:14Z,https://www.youtube.com/watch?v=y4ouRg_RbVY&ab_channel=PBSEons
RealLifeLore,7730000,429,1779790826,1516879,33751,6735,2025-01-31T17:45:22Z,https://www.youtube.com/watch?v=x8j2uWw3WfU&ab_channel=RealLifeLore
RealLifeLore,7730000,429,1779790826,1242803,32926,2846,2025-01-25T17:40:41Z,https://www.youtube.com/watch?v=oytfhLUy0Fg&ab_channel=RealLifeLore
RealLifeLore,7730000,429,1779790826,1414611,31529,3639,2025-01-18T18:36:05Z,https://www.youtube.com/watch?v=0o7DCqciH2E&ab_channel=RealLifeLore
JerryRigEverything,9190000,1320,2372797378,2111449,67452,4099,2025-02-04T13:23:00Z,https://www.youtube.com/watch?v=LggCBrh5tDE
JerryRigEverything,9190000,1320,2372797378,3480036,104234,7362,2025-02-01T17:31:33Z,https://www.youtube.com/watch?v=kN9YYURZD5Q
JerryRigEverything,9190000,1320,2372797378,886032,27941,1476,2025-01-28T17:08:54Z,https://www.youtube.com/watch?v=JNF5R11mX-8
JerryRigEverything,9190000,1320,2372797378,545271,20905,1281,2025-01-18T14:47:00Z,https://www.youtube.com/watch?v=vUdrHqmlj7E
JerryRigEverything,9190000,1320,2372797378,332200,13146,882,2025-01-14T20:31:32Z,https://www.youtube.com/watch?v=8OVknjzprAE
JerryRigEverything,9190000,1320,2372797378,538440,18320,1193,2025-01-08T18:33:12Z,https://www.youtube.com/watch?v=W0jcAJlFP-g
ElectroBOOM,8170000,334,1243717051,635147,36328,1482,2025-01-22T17:01:19Z,https://www.youtube.com/watch?v=66Gvth4wHiA
ElectroBOOM,8170000,334,1243717051,821234,44233,2430,2024-12-22T17:00:03Z,https://www.youtube.com/watch?v=NQE6uNrSd-4
Computerphile,2500000,839,219926254,78923,3155,130,2025-02-06T17:45:01Z,https://www.youtube.com/watch?v=SAk-6gVkio0
Computerphile,2500000,839,219926254,1429520,56093,3681,2025-01-28T21:22:19Z,https://www.youtube.com/watch?v=gY4Z-9QlZ64
Computerphile,2500000,839,219926254,97683,4080,685,2025-01-21T16:01:47Z,https://www.youtube.com/watch?v=OKc2hAmMOY4
Computerphile,2500000,839,219926254,43488,1200,76,2025-01-16T20:44:22Z,https://www.youtube.com/watch?v=dZ0SQrr4g8g
Computerphile,2500000,839,219926254,169794,6652,519,2025-01-07T16:00:32Z,https://www.youtube.com/watch?v=PpaQrzoDW2I
PBS Space Time,3250000,410,491200172,911571,92488,13420,2025-01-30T21:15:01Z,https://www.youtube.com/watch?v=GjkqedrTwZo
PBS Space Time,3250000,410,491200172,504873,67682,12100,2025-01-23T21:15:04Z,https://www.youtube.com/watch?v=SXg6YVcdOcA
PBS Space Time,3250000,410,491200172,730722,24803,1943,2025-01-16T21:15:02Z,https://www.youtube.com/watch?v=wh75ubECL8I
PBS Space Time,3250000,410,491200172,518414,17979,1375,2024-12-19T20:29:53Z,https://www.youtube.com/watch?v=KXPhaAsnrfs
Professor Dave Explains,3630000,1692,381568093,4296,172,27,2025-02-10T15:00:41Z,https://www.youtube.com/watch?v=UMi6q3o4Evw
Professor Dave Explains,3630000,1692,381568093,7651,251,60,2025-02-07T15:00:28Z,https://www.youtube.com/watch?v=OFet4FfpBxY
Professor Dave Explains,3630000,1692,381568093,183615,13272,3134,2025-02-06T22:31:56Z,https://www.youtube.com/watch?v=-2mPGg9qo-w
Professor Dave Explains,3630000,1692,381568093,9404,623,73,2025-02-05T15:00:26Z,https://www.youtube.com/watch?v=L7onUpN5CNM
Professor Dave Explains,3630000,1692,381568093,164201,12081,1940,2025-02-04T15:00:02Z,https://www.youtube.com/watch?v=1K8MUh1wA8M
Professor Dave Explains,3630000,1692,381568093,10210,480,72,2025-02-03T15:00:23Z,https://www.youtube.com/watch?v=EpiayTAiD30
Professor Dave Explains,3630000,1692,381568093,490874,24441,7606,2025-02-01T15:00:08Z,https://www.youtube.com/watch?v=4okBkJUlMiI
Professor Dave Explains,3630000,1692,381568093,17314,990,322,2025-01-31T15:01:13Z,https://www.youtube.com/watch?v=pz1ghfuK1sk
Professor Dave Explains,3630000,1692,381568093,11068,431,58,2025-01-29T15:00:42Z,https://www.youtube.com/watch?v=VQcbNOrpjig
Professor Dave Explains,3630000,1692,381568093,3958,154,30,2025-01-27T15:00:09Z,https://www.youtube.com/watch?v=5GHcXUxcRMQ
Professor Dave Explains,3630000,1692,381568093,344625,16100,3269,2025-01-25T15:00:49Z,https://www.youtube.com/watch?v=barCAOnHa3w
Professor Dave Explains,3630000,1692,381568093,7306,303,66,2025-01-24T15:01:18Z,https://www.youtube.com/watch?v=z3Z4Yx42cZs
Professor Dave Explains,3630000,1692,381568093,8991,494,46,2025-01-22T15:00:14Z,https://www.youtube.com/watch?v=DOGKf581Cj8
Professor Dave Explains,3630000,1692,381568093,9096,439,31,2025-01-20T15:00:50Z,https://www.youtube.com/watch?v=ZBPT-_Z_FGA
Professor Dave Explains,3630000,1692,381568093,1755398,57601,18998,2025-01-17T15:00:33Z,https://www.youtube.com/watch?v=JsETzrRr3is
Professor Dave Explains,3630000,1692,381568093,6323,361,63,2025-01-15T15:00:32Z,https://www.youtube.com/watch?v=H8u3bttQPC8
Professor Dave Explains,3630000,1692,381568093,4832,170,32,2025-01-13T15:00:35Z,https://www.youtube.com/watch?v=QyLe8JKa-0A
Stated Clearly,566000,147,48558018,3386,209,26,2025-02-04T20:21:39Z,https://www.youtube.com/watch?v=psVjK5Gg-ho
Physics Explained,242000,27,11834031,26995,1450,209,2025-02-03T20:00:06Z,https://www.youtube.com/watch?v=AjYzhoWHsk8
Physics Explained,242000,27,11834031,260821,9008,498,2025-01-20T21:00:06Z,https://www.youtube.com/watch?v=vjDvBP5IU-4
Physics Explained,242000,27,11834031,97308,3538,272,2025-01-27T20:00:06Z,https://www.youtube.com/watch?v=zvyxArI67vw
Physics Explained,242000,27,11834031,20035,1382,108,2025-01-12T17:59:29Z,https://www.youtube.com/watch?v=hMkUdTQ2amw
Periodic Videos,1620000,729,290776563,47996,3736,264,2025-01-21T13:38:06Z,https://www.youtube.com/watch?v=xNbDe0K-p8w
Periodic Videos,1620000,729,290776563,28513,1156,128,2025-01-06T15:51:27Z,https://www.youtube.com/watch?v=Swq8pmNgUQ4
